case_id,sample,idx,value
moderate_200_200,a,181,0.44585934848930747
moderate_200_200,a,182,0.2270401854682981
moderate_200_200,a,183,1.866941395905009
moderate_200_200,a,184,-1.9234729267976403
moderate_200_200,a,185,0.10472556428154656
moderate_200_200,a,186,0.4812981254463646
moderate_200_200,a,187,1.1856359203731333
moderate_200_200,a,188,1.2403469744586892
moderate_200_200,a,189,-0.46681157050327265
moderate_200_200,a,190,-1.3161206580653377
moderate_200_200,a,191,-1.8562912540174348
moderate_200_200,a,192,-0.05281444020765142
moderate_200_200,a,193,-0.5361373820521663
moderate_200_200,a,194,1.0591164247939258
moderate_200_200,a,195,-0.49946888287842495
moderate_200_200,a,196,0.9990248587265098
moderate_200_200,a,197,0.12803290609682402
moderate_200_200,a,198,1.8651582457151723
moderate_200_200,a,199,-1.425377978227419
moderate_200_200,b,0,-0.006055852828847796
moderate_200_200,b,1,-0.43432196574756254
moderate_200_200,b,2,0.8302943903142419
moderate_200_200,b,3,-0.37410715571909225
moderate_200_200,b,4,0.27744722761457136
moderate_200_200,b,5,2.0145595780295764
moderate_200_200,b,6,0.10070617420750444
moderate_200_200,b,7,1.415167739316629
moderate_200_200,b,8,0.14513222987618404
moderate_200_200,b,9,1.8223937637175935
moderate_200_200,b,10,0.9389320052829669
moderate_200_200,b,11,-0.19718184593696264
moderate_200_200,b,12,0.7501158616475551
moderate_200_200,b,13,-2.282008911302417
moderate_200_200,b,14,-0.7694747119308017
moderate_200_200,b,15,0.05680316537993063
moderate_200_200,b,16,1.2540065597402439
moderate_200_200,b,17,1.7375119721671153
moderate_200_200,b,18,0.3208397435483189
moderate_200_200,b,19,0.7015413755357444
moderate_200_200,b,20,-0.10533157268725901
moderate_200_200,b,21,0.14353634675262641
moderate_200_200,b,22,0.0013059307881365112
moderate_200_200,b,23,-1.3873463899417602
moderate_200_200,b,24,2.3779587077607585
moderate_200_200,b,25,-0.3575614293960969
moderate_200_200,b,26,0.7891304246688979
moderate_200_200,b,27,0.5413571024826258
moderate_200_200,b,28,1.5140338927123298
moderate_200_200,b,29,2.1452754284282043
moderate_200_200,b,30,-0.34696218616540553
moderate_200_200,b,31,1.4020847497238655
moderate_200_200,b,32,2.1416366497183463
moderate_200_200,b,33,0.8229238741936183
moderate_200_200,b,34,2.0896523405763543
moderate_200_200,b,35,2.055043347334505
moderate_200_200,b,36,1.7284953074768414
moderate_200_200,b,37,0.23295954505033895
moderate_200_200,b,38,1.9002266942084742
moderate_200_200,b,39,0.670750814704387
moderate_200_200,b,40,1.051616074087221
moderate_200_200,b,41,-1.210557376684537
moderate_200_200,b,42,0.42214847230696156
moderate_200_200,b,43,0.9864842861656966
moderate_200_200,b,44,0.3062826984224958
moderate_200_200,b,45,-0.4206285349627783
moderate_200_200,b,46,1.1835889775378639
moderate_200_200,b,47,0.49284206288343013
moderate_200_200,b,48,1.4697580129920573
moderate_200_200,b,49,3.1142805610646795
moderate_200_200,b,50,0.5888086909083887
moderate_200_200,b,51,-0.6516744352399778
moderate_200_200,b,52,1.4649920598197888
moderate_200_200,b,53,-1.0768654816535337
moderate_200_200,b,54,1.917807740382198
moderate_200_200,b,55,-0.045860950569372116
moderate_200_200,b,56,0.5207075525744729
moderate_200_200,b,57,0.9250223356566294
moderate_200_200,b,58,0.5447761061051365
moderate_200_200,b,59,0.41208844691732416
moderate_200_200,b,60,0.16868847324432007
moderate_200_200,b,61,0.032034072089446586
moderate_200_200,b,62,0.317126734741015
moderate_200_200,b,63,0.06857290037476121
moderate_200_200,b,64,0.1058589691890518
moderate_200_200,b,65,1.1304078720580915
moderate_200_200,b,66,1.3895539720923114
moderate_200_200,b,67,2.5572385524722794
moderate_200_200,b,68,0.14717749462081667
moderate_200_200,b,69,0.7946482938469361
moderate_200_200,b,70,0.8178649845950505
moderate_200_200,b,71,0.8640475181814309
moderate_200_200,b,72,2.5690447387530906
moderate_200_200,b,73,0.2863026338227548
moderate_200_200,b,74,1.1030676800650645
moderate_200_200,b,75,0.6882642114615599
moderate_200_200,b,76,-0.2614316867330134
moderate_200_200,b,77,-0.20628746206612592
moderate_200_200,b,78,1.9085771696316312
moderate_200_200,b,79,0.43827883175350996
moderate_200_200,b,80,0.36914545944972355
moderate_200_200,b,81,-2.0321627030442233
moderate_200_200,b,82,1.2093750312425477
moderate_200_200,b,83,1.8794351085978365
moderate_200_200,b,84,2.172661437169144
moderate_200_200,b,85,-1.3148567744319828
moderate_200_200,b,86,0.8225262035270728
moderate_200_200,b,87,1.1362975507708972
moderate_200_200,b,88,0.5831838221245701
moderate_200_200,b,89,0.8384760882669728
moderate_200_200,b,90,0.43509012238123923
moderate_200_200,b,91,0.49275721196986877
moderate_200_200,b,92,1.487159639431999
moderate_200_200,b,93,-0.6832888325151821
moderate_200_200,b,94,2.317252313387692
moderate_200_200,b,95,-0.10657542990423624
moderate_200_200,b,96,-0.4897988162490894
moderate_200_200,b,97,0.7215565110600891
moderate_200_200,b,98,1.2549682711282455
moderate_200_200,b,99,-0.7146611511213964
moderate_200_200,b,100,0.08283724999893755
moderate_200_200,b,101,-1.107806328559923
moderate_200_200,b,102,1.142809332680848
moderate_200_200,b,103,1.1042910672661816
moderate_200_200,b,104,1.0293835783927157
moderate_200_200,b,105,0.9828042016752323
moderate_200_200,b,106,0.749535183317708
moderate_200_200,b,107,0.8781030910398543
moderate_200_200,b,108,0.390660947010532
moderate_200_200,b,109,1.0375701504516637
moderate_200_200,b,110,-0.9003063164410986
moderate_200_200,b,111,0.03483145280458455
moderate_200_200,b,112,-0.3064819936812557
moderate_200_200,b,113,0.5099047602029125
moderate_200_200,b,114,-0.2070748577560384
moderate_200_200,b,115,0.5577486458827887
moderate_200_200,b,116,-0.6709225013472452
moderate_200_200,b,117,0.438457919514414
moderate_200_200,b,118,0.6426495590709385
moderate_200_200,b,119,0.09794565322908932
moderate_200_200,b,120,0.5397634314745527
moderate_200_200,b,121,-0.8410166267377607
moderate_200_200,b,122,1.1574687494804639
moderate_200_200,b,123,0.8841825426217319
moderate_200_200,b,124,0.10786679144779313
moderate_200_200,b,125,1.1347683036383092
moderate_200_200,b,126,-0.32731837214704973
moderate_200_200,b,127,0.31065401569718837
moderate_200_200,b,128,0.34446375543796626
moderate_200_200,b,129,0.4861748287690798
moderate_200_200,b,130,-1.019186286160466
moderate_200_200,b,131,-0.2728771651993229
moderate_200_200,b,132,0.23710553222846684
moderate_200_200,b,133,0.4912176095096782
moderate_200_200,b,134,-0.7772564478674789
moderate_200_200,b,135,0.11897577798845002
moderate_200_200,b,136,0.726010357470309
moderate_200_200,b,137,-0.20317867520765998
moderate_200_200,b,138,1.2274069147397184
moderate_200_200,b,139,2.4840442681188892
moderate_200_200,b,140,1.0323607254656957
moderate_200_200,b,141,0.060167146532554006
moderate_200_200,b,142,3.1204852233821727
moderate_200_200,b,143,-2.1331359559664897
moderate_200_200,b,144,0.46397083783941373
moderate_200_200,b,145,0.24504280427607633
moderate_200_200,b,146,-0.7427565438859268
moderate_200_200,b,147,0.3039911878560801
moderate_200_200,b,148,-0.27418559533359144
moderate_200_200,b,149,-0.34505402203364854
moderate_200_200,b,150,-0.014590090945770129
moderate_200_200,b,151,-1.2623298795078122
moderate_200_200,b,152,0.6594658454850543
moderate_200_200,b,153,0.5894971185226375
moderate_200_200,b,154,-0.7662743822338635
moderate_200_200,b,155,-0.47159607874905096
moderate_200_200,b,156,0.24474569782098218
moderate_200_200,b,157,0.9742414756452814
moderate_200_200,b,158,-0.3305108734349619
moderate_200_200,b,159,1.7670001201382575
moderate_200_200,b,160,-0.863194216293056
moderate_200_200,b,161,2.3394078143184096
moderate_200_200,b,162,0.5157146114741071
moderate_200_200,b,163,0.8296197579284942
moderate_200_200,b,164,-0.26075547434520285
moderate_200_200,b,165,-0.0351518622972552
moderate_200_200,b,166,0.5887852771815826
moderate_200_200,b,167,-1.046107361491734
moderate_200_200,b,168,-0.7659862688897549
moderate_200_200,b,169,-0.6056296097674935
moderate_200_200,b,170,-0.9110685444690011
moderate_200_200,b,171,0.3734736744958641
moderate_200_200,b,172,-1.592541994328411
moderate_200_200,b,173,0.6574317135457585
moderate_200_200,b,174,0.23930033166369347
moderate_200_200,b,175,0.9691993043232179
moderate_200_200,b,176,0.7530654749083334
moderate_200_200,b,177,1.2216436317556822
moderate_200_200,b,178,0.8543055027746629
moderate_200_200,b,179,-0.14254446572111673
moderate_200_200,b,180,1.0988770125569467
moderate_200_200,b,181,1.3803945767076318
moderate_200_200,b,182,0.9466953874099502
moderate_200_200,b,183,-0.7784823061680602
moderate_200_200,b,184,-0.07433769549012509
moderate_200_200,b,185,1.7739880172082914
moderate_200_200,b,186,0.7223732734973483
moderate_200_200,b,187,-1.3224927486960474
moderate_200_200,b,188,0.20323390056835636
moderate_200_200,b,189,0.5143417911209218
moderate_200_200,b,190,-0.0753431732730046
moderate_200_200,b,191,0.8295058369798598
moderate_200_200,b,192,-1.2897779667952984
moderate_200_200,b,193,0.508739308117686
moderate_200_200,b,194,-0.21982619106642876
moderate_200_200,b,195,-0.21570941863823268
moderate_200_200,b,196,0.6726309749471804
moderate_200_200,b,197,-0.9231077798238324
moderate_200_200,b,198,0.4927201227839183
moderate_200_200,b,199,0.9270436459727931
negatives_and_zero,a,0,-3.5
negatives_and_zero,a,1,-1.0
negatives_and_zero,a,2,0.0
negatives_and_zero,a,3,0.0
negatives_and_zero,a,4,2.25
negatives_and_zero,b,0,-2.0
negatives_and_zero,b,1,0.0
negatives_and_zero,b,2,1.5
negatives_and_zero,b,3,4.0
normal_20_20,a,0,-0.9787531501620005
normal_20_20,a,1,1.497919541899939
normal_20_20,a,2,0.07792928804848402
normal_20_20,a,3,-0.311974138266259
normal_20_20,a,4,1.044856061355937
normal_20_20,a,5,0.6083133150279313
normal_20_20,a,6,-1.8986724818078353
normal_20_20,a,7,-0.13397888687682702
normal_20_20,a,8,1.7971696195209137
normal_20_20,a,9,0.30386068469804234
normal_20_20,a,10,2.108970408892304
normal_20_20,a,11,-2.669572922604983
normal_20_20,a,12,0.5559612402695856
normal_20_20,a,13,-1.0285352937731242
normal_20_20,a,14,-0.680715620082155
normal_20_20,a,15,0.46501712523731514
normal_20_20,a,16,0.21894949398004065
normal_20_20,a,17,-0.8874673567746484
normal_20_20,a,18,1.2194077149494653
normal_20_20,a,19,0.5939848698772069
normal_20_20,b,0,-0.9826516659350157
normal_20_20,b,1,-0.42362770677484113
normal_20_20,b,2,0.8220826933217921
normal_20_20,b,3,0.6329712157333256
normal_20_20,b,4,-0.1812875867523125
normal_20_20,b,5,-0.5526112335021259
normal_20_20,b,6,-1.3130485114859307
normal_20_20,b,7,-0.39609158681432005
normal_20_20,b,8,-0.6899221549872548
normal_20_20,b,9,0.15506673423717832
normal_20_20,b,10,-0.5660958951120669
normal_20_20,b,11,0.8481634796289399
normal_20_20,b,12,-0.09976197822561593
normal_20_20,b,13,-0.12050623686202053
normal_20_20,b,14,0.040884136485858376
normal_20_20,b,15,0.876835730836872
normal_20_20,b,16,-0.27425259526909074
normal_20_20,b,17,0.2782117284513764
normal_20_20,b,18,0.15216528630962806
normal_20_20,b,19,0.9091512320541867
normal_20_30,a,0,-0.877152373149069
normal_20_30,a,1,0.4696348842445251
normal_20_30,a,2,0.474922132297239
normal_20_30,a,3,-0.9758426067542971
normal_20_30,a,4,-1.6531984717453496
normal_20_30,a,5,-0.202902068470955
normal_20_30,a,6,-1.1451572155614977
normal_20_30,a,7,-1.5827884263500953
normal_20_30,a,8,0.8865715569089945
normal_20_30,a,9,1.6530269700891
normal_20_30,a,10,-1.5687515820628164
normal_20_30,a,11,0.4106407632622243
normal_20_30,a,12,-2.530234376509117
normal_20_30,a,13,-0.9117101304801107
normal_20_30,a,14,0.4648534820210709
normal_20_30,a,15,-0.10461454782576314
normal_20_30,a,16,-0.4506903691939424
normal_20_30,a,17,1.0620218649383983
normal_20_30,a,18,0.43104897174698636
normal_20_30,a,19,0.5159426279998897
normal_20_30,b,0,0.724839963089449
normal_20_30,b,1,-0.2368159702631222
normal_20_30,b,2,1.3642403748982987
normal_20_30,b,3,-1.106112794840861
normal_20_30,b,4,-0.3450679261310282
normal_20_30,b,5,0.7947756130091532
normal_20_30,b,6,-0.7990270344680447
normal_20_30,b,7,0.30636445052935607
normal_20_30,b,8,0.36330092799489844
normal_20_30,b,9,-0.8253458378707447
normal_20_30,b,10,1.9975270416056492
normal_20_30,b,11,0.901277221804159
normal_20_30,b,12,0.25881302968705666
normal_20_30,b,13,0.13694940604139225
normal_20_30,b,14,0.7595765916208799
normal_20_30,b,15,-0.9766191720281057
normal_20_30,b,16,-0.6613562217506691
normal_20_30,b,17,-0.3866338111098911
normal_20_30,b,18,-1.9076542945866264
normal_20_30,b,19,0.36940659903588946
normal_20_30,b,20,0.6599486050821142
normal_20_30,b,21,-0.7837322036469246
normal_20_30,b,22,0.41573529291585287
normal_20_30,b,23,-1.661329111901126
normal_20_30,b,24,2.068377388341868
normal_20_30,b,25,-1.222969143718273
normal_20_30,b,26,-1.20232608907054
normal_20_30,b,27,-0.7573201964171505
normal_20_30,b,28,1.033355702922495
normal_20_30,b,29,-0.8014299892713848
one_side_constant,a,0,1.0
one_side_constant,a,1,1.0
one_side_constant,a,2,1.0
one_side_constant,a,3,1.0
one_side_constant,b,0,0.0
one_side_constant,b,1,1.0
one_side_constant,b,2,2.0
one_side_constant,b,3,3.0
shifted_20_20,a,0,0.063522705509854
shifted_20_20,a,1,0.5628235849784622
shifted_20_20,a,2,-0.5043245873309129
shifted_20_20,a,3,1.2810669687232654
shifted_20_20,a,4,-0.53544045514726
shifted_20_20,a,5,0.0011654298917813317
shifted_20_20,a,6,0.7515814433049531
shifted_20_20,a,7,-0.2206525074533734
shifted_20_20,a,8,0.28455933055795163
shifted_20_20,a,9,-0.8853582745559169
shifted_20_20,a,10,-0.026400866308177857
shifted_20_20,a,11,-0.76563923010948
shifted_20_20,a,12,-1.3586385038122102
shifted_20_20,a,13,-0.6450711346610328
shifted_20_20,a,14,0.7321864204385029
shifted_20_20,a,15,-0.7701939883826274
shifted_20_20,a,16,1.1561954642096013
shifted_20_20,a,17,0.8852822692898754
shifted_20_20,a,18,-0.12798280481704408
shifted_20_20,a,19,1.3864047285260697
shifted_20_20,b,0,0.895237498277487
shifted_20_20,b,1,3.109089613816705
shifted_20_20,b,2,0.6625237484387289
shifted_20_20,b,3,1.3505712666964955
shifted_20_20,b,4,0.9909770533506002
shifted_20_20,b,5,0.5610556936737028
shifted_20_20,b,6,1.8970704038483155
shifted_20_20,b,7,0.6785039274849719
shifted_20_20,b,8,1.6196206160791387
shifted_20_20,b,9,1.1964470545637635
shifted_20_20,b,10,2.7309887322042234
shifted_20_20,b,11,1.7993470707654822
shifted_20_20,b,12,2.123731213650225
shifted_20_20,b,13,1.3268107867010737
shifted_20_20,b,14,0.5190373530690063
shifted_20_20,b,15,1.6688184319929409
shifted_20_20,b,16,0.7220565358490905
shifted_20_20,b,17,0.6741221514106237
shifted_20_20,b,18,2.058657490211389
shifted_20_20,b,19,2.012568801856953
single_1_1_diff,a,0,3.0
single_1_1_diff,b,0,4.0
single_1_1_equal,a,0,3.0
single_1_1_equal,b,0,3.0
single_1_5,a,0,3.0
single_1_5,b,0,1.0
single_1_5,b,1,2.0
single_1_5,b,2,4.0
single_1_5,b,3,5.0
single_1_5,b,4,6.0
ties_alphabet4_15_15,a,0,0.0
ties_alphabet4_15_15,a,1,3.0
ties_alphabet4_15_15,a,2,0.0
ties_alphabet4_15_15,a,3,2.0
ties_alphabet4_15_15,a,4,0.0
ties_alphabet4_15_15,a,5,2.0
ties_alphabet4_15_15,a,6,1.0
ties_alphabet4_15_15,a,7,2.0
ties_alphabet4_15_15,a,8,0.0
ties_alphabet4_15_15,a,9,2.0
ties_alphabet4_15_15,a,10,2.0
ties_alphabet4_15_15,a,11,3.0
ties_alphabet4_15_15,a,12,1.0
ties_alphabet4_15_15,a,13,2.0
ties_alphabet4_15_15,a,14,1.0
ties_alphabet4_15_15,b,0,3.0
ties_alphabet4_15_15,b,1,3.0
ties_alphabet4_15_15,b,2,3.0
ties_alphabet4_15_15,b,3,0.0
ties_alphabet4_15_15,b,4,2.0
ties_alphabet4_15_15,b,5,0.0
ties_alphabet4_15_15,b,6,3.0
ties_alphabet4_15_15,b,7,2.0
ties_alphabet4_15_15,b,8,3.0
ties_alphabet4_15_15,b,9,3.0
ties_alphabet4_15_15,b,10,1.0
ties_alphabet4_15_15,b,11,2.0
ties_alphabet4_15_15,b,12,1.0
ties_alphabet4_15_15,b,13,3.0
ties_alphabet4_15_15,b,14,2.0
ties_alphabet4_9_21,a,0,3.0
ties_alphabet4_9_21,a,1,3.0
ties_alphabet4_9_21,a,2,3.0
ties_alphabet4_9_21,a,3,1.0
ties_alphabet4_9_21,a,4,2.0
ties_alphabet4_9_21,a,5,0.0
ties_alphabet4_9_21,a,6,3.0
ties_alphabet4_9_21,a,7,1.0
ties_alphabet4_9_21,a,8,0.0
ties_alphabet4_9_21,b,0,3.0
ties_alphabet4_9_21,b,1,2.0
ties_alphabet4_9_21,b,2,1.0
ties_alphabet4_9_21,b,3,0.0
ties_alphabet4_9_21,b,4,2.0
ties_alphabet4_9_21,b,5,2.0
ties_alphabet4_9_21,b,6,2.0
ties_alphabet4_9_21,b,7,2.0
ties_alphabet4_9_21,b,8,3.0
ties_alphabet4_9_21,b,9,0.0
ties_alphabet4_9_21,b,10,2.0
ties_alphabet4_9_21,b,11,0.0
ties_alphabet4_9_21,b,12,2.0
ties_alphabet4_9_21,b,13,0.0
ties_alphabet4_9_21,b,14,2.0
ties_alphabet4_9_21,b,15,3.0
ties_alphabet4_9_21,b,16,1.0
ties_alphabet4_9_21,b,17,3.0
ties_alphabet4_9_21,b,18,2.0
ties_alphabet4_9_21,b,19,3.0
ties_alphabet4_9_21,b,20,3.0
ties_two_values_20_20,a,0,1.0
ties_two_values_20_20,a,1,1.0
ties_two_values_20_20,a,2,0.0
ties_two_values_20_20,a,3,0.0
ties_two_values_20_20,a,4,1.0
ties_two_values_20_20,a,5,0.0
ties_two_values_20_20,a,6,0.0
ties_two_values_20_20,a,7,0.0
ties_two_values_20_20,a,8,1.0
ties_two_values_20_20,a,9,0.0
ties_two_values_20_20,a,10,1.0
ties_two_values_20_20,a,11,0.0
ties_two_values_20_20,a,12,0.0
ties_two_values_20_20,a,13,0.0
ties_two_values_20_20,a,14,0.0
ties_two_values_20_20,a,15,0.0
ties_two_values_20_20,a,16,0.0
ties_two_values_20_20,a,17,1.0
ties_two_values_20_20,a,18,1.0
ties_two_values_20_20,a,19,0.0
ties_two_values_20_20,b,0,1.0
ties_two_values_20_20,b,1,1.0
ties_two_values_20_20,b,2,0.0
ties_two_values_20_20,b,3,1.0
ties_two_values_20_20,b,4,0.0
ties_two_values_20_20,b,5,0.0
ties_two_values_20_20,b,6,1.0
ties_two_values_20_20,b,7,0.0
ties_two_values_20_20,b,8,0.0
ties_two_values_20_20,b,9,0.0
ties_two_values_20_20,b,10,1.0
ties_two_values_20_20,b,11,0.0
ties_two_values_20_20,b,12,1.0
ties_two_values_20_20,b,13,1.0
ties_two_values_20_20,b,14,1.0
ties_two_values_20_20,b,15,1.0
ties_two_values_20_20,b,16,1.0
ties_two_values_20_20,b,17,1.0
ties_two_values_20_20,b,18,1.0
ties_two_values_20_20,b,19,1.0
